Description: This is a version of the input file 'infimm1.txt'`used with the
             TB`IBM.`It specifies the probabilities of various disease states
             for migrants upon entry to the UK.`This version is ARImed,`
             and was constructed using the ARI`method for 'infimm',`using
             mid-value ARIs`for ONUK,`UK,`and SSA-born.
             for UK-born.
Label a:     Age in years
Label s:`    Sex, 0=male, 1=female
Label r:`    Region of birth, 0=ONUK-born, 1=UK-born, 2=SSA-born
Label y:`    Array index for year (0=1981)
Label q:`    Disease state, cumlative`probabilities where 0=Always 0,
             1=Uninfected, 2=Immune, 3=Recent Infection, 4=Latent Infection,
             5=Reinfection, 6=Primary Disease, 7=Reactivation Disease,
             8=Reinfection Disease

|a   |s |r |y  |q0 |q1          |q2          |q3          |q4          |q5          |q6          |q7          |q8
|109 |0 |0 |26 | 0 |0.024363419 |0.024363419 |0.024936187 |0.969207158 |0.994146732 |0.994298012 |0.996440203 | 1
|110 |0 |0 |26 | 0 |0.020965201 |0.020965201 |0.021458068 |0.969116705 |0.994146732 |0.994276922 |0.996426968 | 1
|111 |0 |0 |26 | 0 |0.017981313 |0.017981313 |0.018404025 |0.969037282 |0.994146732 |0.994258401 |0.996415346 | 1
|112 |0 |0 |26 | 0 |0.015369903 |0.015369903 |0.015731218 |0.968967774 |0.994146732 |0.994242189 |0.996405173 | 1
|113 |0 |0 |26 | 0 |0.01309221  |0.01309221  |0.013399978 |0.968907151 |0.994146732 |0.994228047 |0.996396299 | 1
|114 |0 |0 |26 | 0 |0.011112475 |0.011112475 |0.011373701 |0.968854458 |0.994146732 |0.994215755 |0.996388585 | 1
|115 |0 |0 |26 | 0 |0.009397828 |0.009397828 |0.009618744 |0.968808822 |0.994146732 |0.994205107 |0.996381903 | 1
|116 |0 |0 |26 | 0 |0.007918169 |0.007918169 |0.008104301 |0.96876944  |0.994146732 |0.994195918 |0.996376137 | 1
|117 |0 |0 |26 | 0 |0.006646047 |0.006646047 |0.006802274 |0.968735583 |0.994146732 |0.994188017 |0.996371179 | 1
|118 |0 |0 |26 | 0 |0.005556523 |0.005556523 |0.005687138 |0.968706585 |0.994146732 |0.99418125  |0.996366933 | 1
|119 |0 |0 |26 | 0 |0.004627029 |0.004627029 |0.004735794 |0.968681847 |0.994146732 |0.994175476 |0.99636331  | 1
|120 |0 |0 |26 | 0 |0.003837233 |0.003837233 |0.003927433 |0.968660827 |0.994146732 |0.99417057  |0.996360232 | 1
|  0 |1 |0 |26 | 0 |0.997077862 |0.997077862 |0.997077862 |0.997077862 |0.997077862 |1.          |1.          | 1
|  1 |1 |0 |26 | 0 |0.991254927 |0.991254927 |0.994146732 |0.994146732 |0.994146732 |1.          |1.          | 1
|  2 |1 |0 |26 | 0 |0.985465999 |0.985465999 |0.994146732 |0.994146732 |0.994146732 |1.          |1.          | 1
|  3 |1 |0 |26 | 0 |0.979710877 |0.979710877 |0.994146732 |0.994146732 |0.994146732 |1.          |1.          | 1
|  4 |1 |0 |26 | 0 |0.973989366 |0.973989366 |0.994146732 |0.994146732 |0.994146732 |1.          |1.          | 1
|  5 |1 |0 |26 | 0 |0.968301268 |0.968301268 |0.991228282 |0.994139737 |0.994146732 |0.999996312 |0.999996312 | 1
|  6 |1 |0 |26 | 0 |0.962646388 |0.962646388 |0.985420121 |0.994111865 |0.994146732 |0.999981539 |0.999981539 | 1
|  7 |1 |0 |26 | 0 |0.957024533 |0.957024533 |0.979657744 |0.994061866 |0.994146732 |0.999954987 |0.999954988 | 1
|  8 |1 |0 |26 | 0 |0.95143551  |0.95143551  |0.973940768 |0.993989752 |0.994146732 |0.999916841 |0.999916842 | 1
|  9 |1 |0 |26 | 0 |0.945879127 |0.945879127 |0.968268674 |0.993895398 |0.994146732 |0.999867424 |0.999867425 | 1
| 10 |1 |0 |26 | 0 |0.940355193 |0.940355193 |0.962541472 |0.993683971 |0.994146732 |0.999906528 |0.999912448 | 1
| 11 |1 |0 |26 | 0 |0.934863518 |0.934863518 |0.956806623 |0.993428965 |0.994146732 |0.999986498 |0.999999891 | 1
| 12 |1 |0 |26 | 0 |0.929403915 |0.929403915 |0.951186873 |0.993262405 |0.994146732 |0.999984393 |0.999999865 | 1
| 13 |1 |0 |26 | 0 |0.923976197 |0.923976197 |0.945599966 |0.993096819 |0.994146732 |0.999982277 |0.999999838 | 1
| 14 |1 |0 |26 | 0 |0.918580176 |0.918580176 |0.940045709 |0.9929322   |0.994146732 |0.99998015  |0.999999812 | 1
| 15 |1 |0 |26 | 0 |0.913215667 |0.913215667 |0.934523913 |0.992768543 |0.994146732 |0.999978012 |0.999999785 | 1
| 16 |1 |0 |26 | 0 |0.907882488 |0.907882488 |0.929034388 |0.992605842 |0.994146732 |0.999975863 |0.999999759 | 1
| 17 |1 |0 |26 | 0 |0.902580454 |0.902580454 |0.923576944 |0.992444091 |0.994146732 |0.999973703 |0.999999732 | 1
| 18 |1 |0 |26 | 0 |0.897309384 |0.897309384 |0.918151396 |0.992283285 |0.994146732 |0.999971533 |0.999999705 | 1
| 19 |1 |0 |26 | 0 |0.892069098 |0.892069098 |0.912757557 |0.992123419 |0.994146732 |0.999969351 |0.999999678 | 1
| 20 |1 |0 |26 | 0 |0.886859414 |0.886859414 |0.907395242 |0.991964487 |0.994146732 |0.999967158 |0.999999651 | 1
| 21 |1 |0 |26 | 0 |0.881680155 |0.881680155 |0.902064267 |0.991806483 |0.994146732 |0.999964953 |0.999999623 | 1
| 22 |1 |0 |26 | 0 |0.876531143 |0.876531143 |0.896764449 |0.991649402 |0.994146732 |0.999962738 |0.999999596 | 1
| 23 |1 |0 |26 | 0 |0.871412201 |0.871412201 |0.891495606 |0.991493238 |0.994146732 |0.999960511 |0.999999568 | 1
| 24 |1 |0 |26 | 0 |0.866323154 |0.866323154 |0.886257557 |0.991337987 |0.994146732 |0.999958272 |0.99999954  | 1
| 25 |1 |0 |26 | 0 |0.861263827 |0.861263827 |0.881050124 |0.991183643 |0.994146732 |0.999956023 |0.999999513 | 1
| 26 |1 |0 |26 | 0 |0.856234046 |0.856234046 |0.875873126 |0.991030201 |0.994146732 |0.999953761 |0.999999485 | 1
| 27 |1 |0 |26 | 0 |0.851233639 |0.851233639 |0.870726386 |0.990877655 |0.994146732 |0.999951489 |0.999999456 | 1
| 28 |1 |0 |26 | 0 |0.846262435 |0.846262435 |0.865609729 |0.990726    |0.994146732 |0.999949205 |0.999999428 | 1
| 29 |1 |0 |26 | 0 |0.841320262 |0.841320262 |0.860522977 |0.990575231 |0.994146732 |0.999946909 |0.9999994   | 1
| 30 |1 |0 |26 | 0 |0.836406952 |0.836406952 |0.855465958 |0.990425343 |0.994146732 |0.999944601 |0.999999371 | 1
| 31 |1 |0 |26 | 0 |0.831522335 |0.831522335 |0.850438496 |0.990276331 |0.994146732 |0.999942282 |0.999999342 | 1
| 32 |1 |0 |26 | 0 |0.826666245 |0.826666245 |0.84544042  |0.990128189 |0.994146732 |0.999939951 |0.999999313 | 1
| 33 |1 |0 |26 | 0 |0.821838514 |0.821838514 |0.840471558 |0.989980913 |0.994146732 |0.999937608 |0.999999284 | 1
| 34 |1 |0 |26 | 0 |0.817038977 |0.817038977 |0.83553174  |0.989834497 |0.994146732 |0.999935254 |0.999999255 | 1
| 35 |1 |0 |26 | 0 |0.812267469 |0.812267469 |0.830620797 |0.989688936 |0.994146732 |0.999932887 |0.999999226 | 1
| 36 |1 |0 |26 | 0 |0.807523827 |0.807523827 |0.825738558 |0.989544226 |0.994146732 |0.999930509 |0.999999196 | 1
| 37 |1 |0 |26 | 0 |0.802807888 |0.802807888 |0.820884858 |0.989400362 |0.994146732 |0.999928118 |0.999999166 | 1
| 38 |1 |0 |26 | 0 |0.79811949  |0.79811949  |0.81605953  |0.989257337 |0.994146732 |0.999925716 |0.999999137 | 1
| 39 |1 |0 |26 | 0 |0.793458472 |0.793458472 |0.811262408 |0.989115149 |0.994146732 |0.999923301 |0.999999107 | 1
| 40 |1 |0 |26 | 0 |0.788824675 |0.788824675 |0.806493327 |0.988973791 |0.994146732 |0.999920875 |0.999999077 | 1
| 41 |1 |0 |26 | 0 |0.784217938 |0.784217938 |0.801752124 |0.988833259 |0.994146732 |0.999918436 |0.999999046 | 1
| 42 |1 |0 |26 | 0 |0.779638106 |0.779638106 |0.797038636 |0.988693548 |0.994146732 |0.999915985 |0.999999016 | 1
| 43 |1 |0 |26 | 0 |0.775085019 |0.775085019 |0.792352701 |0.988554653 |0.994146732 |0.999913521 |0.999998985 | 1
| 44 |1 |0 |26 | 0 |0.770558523 |0.770558523 |0.787694159 |0.98841657  |0.994146732 |0.999911045 |0.999998955 | 1
| 45 |1 |0 |26 | 0 |0.766058461 |0.766058461 |0.78306285  |0.988279293 |0.994146732 |0.999908557 |0.999998924 | 1
| 46 |1 |0 |26 | 0 |0.76158468  |0.76158468  |0.778458615 |0.988142818 |0.994146732 |0.999906056 |0.999998893 | 1
| 47 |1 |0 |26 | 0 |0.757137025 |0.757137025 |0.773881295 |0.988007141 |0.994146732 |0.999903543 |0.999998862 | 1
| 48 |1 |0 |26 | 0 |0.752715345 |0.752715345 |0.769330734 |0.987872257 |0.994146732 |0.999901017 |0.99999883  | 1
| 49 |1 |0 |26 | 0 |0.748319487 |0.748319487 |0.764806776 |0.98773816  |0.994146732 |0.999898479 |0.999998799 | 1
| 50 |1 |0 |26 | 0 |0.743769397 |0.743769397 |0.76012412  |0.987599359 |0.994146732 |0.999895822 |0.999998766 | 1
| 51 |1 |0 |26 | 0 |0.738716897 |0.738716897 |0.754924452 |0.987445233 |0.994146732 |0.999892837 |0.999998729 | 1
| 52 |1 |0 |26 | 0 |0.732948964 |0.732948964 |0.748988559 |0.987269282 |0.994146732 |0.999889382 |0.999998686 | 1
| 53 |1 |0 |26 | 0 |0.726371037 |0.726371037 |0.742219148 |0.987068624 |0.994146732 |0.99988538  |0.999998636 | 1
| 54 |1 |0 |26 | 0 |0.718878209 |0.718878209 |0.734508284 |0.986840058 |0.994146732 |0.999880739 |0.999998579 | 1
| 55 |1 |0 |26 | 0 |0.710354803 |0.710354803 |0.725736963 |0.986580056 |0.994146732 |0.99987535  |0.999998512 | 1
| 56 |1 |0 |26 | 0 |0.700674203 |0.700674203 |0.715774935 |0.986284756 |0.994146732 |0.999869082 |0.999998434 | 1
| 57 |1 |0 |26 | 0 |0.689699053 |0.689699053 |0.70448092  |0.985949969 |0.994146732 |0.999861782 |0.999998343 | 1
| 58 |1 |0 |26 | 0 |0.677281979 |0.677281979 |0.69170335  |0.9855712   |0.994146732 |0.999853259 |0.999998238 | 1
| 59 |1 |0 |26 | 0 |0.663973803 |0.663973803 |0.678009128 |0.985165254 |0.994146732 |0.999843804 |0.99999812  | 1
| 60 |1 |0 |26 | 0 |0.650397707 |0.650397707 |0.66403958  |0.984751139 |0.994146732 |0.999833793 |0.999997996 | 1
| 61 |1 |0 |26 | 0 |0.636559563 |0.636559563 |0.649800791 |0.984329037 |0.994146732 |0.999823188 |0.999997865 | 1
| 62 |1 |0 |26 | 0 |0.622466265 |0.622466265 |0.635299901 |0.983899157 |0.994146732 |0.999811946 |0.999997725 | 1
| 63 |1 |0 |26 | 0 |0.60812577  |0.60812577  |0.620545151 |0.983461742 |0.994146732 |0.999800021 |0.999997577 | 1
| 64 |1 |0 |26 | 0 |0.593547153 |0.593547153 |0.605545936 |0.983017072 |0.994146732 |0.999787362 |0.99999742  | 1
| 65 |1 |0 |26 | 0 |0.578740643 |0.578740643 |0.590312843 |0.982565457 |0.994146732 |0.999773915 |0.999997253 | 1
| 66 |1 |0 |26 | 0 |0.563717668 |0.563717668 |0.574857702 |0.982107248 |0.994146732 |0.99975962  |0.999997076 | 1
| 67 |1 |0 |26 | 0 |0.548490892 |0.548490892 |0.559193615 |0.981642832 |0.994146732 |0.999744412 |0.999996887 | 1
| 68 |1 |0 |26 | 0 |0.533074242 |0.533074242 |0.543334995 |0.981172635 |0.994146732 |0.99972822  |0.999996686 | 1
| 69 |1 |0 |26 | 0 |0.517482937 |0.517482937 |0.52729759  |0.980697122 |0.994146732 |0.999710967 |0.999996472 | 1
| 70 |1 |0 |26 | 0 |0.501733505 |0.501733505 |0.511098505 |0.980216798 |0.994146732 |0.999692568 |0.999996244 | 1
| 71 |1 |0 |26 | 0 |0.485843797 |0.485843797 |0.494756213 |0.979732209 |0.994146732 |0.999672932 |0.999996001 | 1
| 72 |1 |0 |26 | 0 |0.469832985 |0.469832985 |0.478290556 |0.979243942 |0.994146732 |0.999651957 |0.99999574  | 1
| 73 |1 |0 |26 | 0 |0.453721561 |0.453721561 |0.461722746 |0.978752623 |0.994146732 |0.999629534 |0.999995462 | 1
| 74 |1 |0 |26 | 0 |0.437531314 |0.437531314 |0.44507534  |0.978258918 |0.994146732 |0.999605541 |0.999995165 | 1
| 75 |1 |0 |26 | 0 |0.421285305 |0.421285305 |0.428372216 |0.977763533 |0.994146732 |0.999579846 |0.999994846 | 1
| 76 |1 |0 |26 | 0 |0.405007822 |0.405007822 |0.41163853  |0.97726721  |0.994146732 |0.999552305 |0.999994504 | 1
| 77 |1 |0 |26 | 0 |0.388724329 |0.388724329 |0.394900659 |0.976770729 |0.994146732 |0.99952276  |0.999994138 | 1
| 78 |1 |0 |26 | 0 |0.372461393 |0.372461393 |0.378186134 |0.976274903 |0.994146732 |0.999491036 |0.999993744 | 1
| 79 |1 |0 |26 | 0 |0.356246598 |0.356246598 |0.361523549 |0.975780574 |0.994146732 |0.999456945 |0.999993321 | 1
| 80 |1 |0 |26 | 0 |0.34010845  |0.34010845  |0.344942462 |0.975288616 |0.994146732 |0.999420279 |0.999992866 | 1
| 81 |1 |0 |26 | 0 |0.324076254 |0.324076254 |0.328473279 |0.974799926 |0.994146732 |0.999380812 |0.999992377 | 1
| 82 |1 |0 |26 | 0 |0.308179983 |0.308179983 |0.312147109 |0.974315421 |0.994146732 |0.999338296 |0.999991849 | 1
| 83 |1 |0 |26 | 0 |0.292450127 |0.292450127 |0.295995617 |0.973836035 |0.994146732 |0.999292461 |0.999991281 | 1
| 84 |1 |0 |26 | 0 |0.276917524 |0.276917524 |0.280050853 |0.973362712 |0.994146732 |0.999243015 |0.999990667 | 1
| 85 |1 |0 |26 | 0 |0.261613179 |0.261613179 |0.264345058 |0.972896402 |0.994146732 |0.999189641 |0.999990005 | 1
| 86 |1 |0 |26 | 0 |0.24656806  |0.24656806  |0.248910465 |0.972438056 |0.994146732 |0.999131995 |0.99998929  | 1
| 87 |1 |0 |26 | 0 |0.231812887 |0.231812887 |0.233779074 |0.971988613 |0.994146732 |0.999069708 |0.999988517 | 1
| 88 |1 |0 |26 | 0 |0.217377902 |0.217377902 |0.218982423 |0.971549003 |0.994146732 |0.999002387 |0.999987682 | 1
| 89 |1 |0 |26 | 0 |0.203292632 |0.203292632 |0.204551334 |0.971120132 |0.994146732 |0.998929611 |0.999986779 | 1
| 90 |1 |0 |26 | 0 |0.189585639 |0.189585639 |0.190515659 |0.970702875 |0.994146732 |0.998850939 |0.999985803 | 1
| 91 |1 |0 |26 | 0 |0.176284264 |0.176284264 |0.176904014 |0.970298074 |0.994146732 |0.998765911 |0.999984748 | 1
| 92 |1 |0 |26 | 0 |0.163414371 |0.163414371 |0.163743504 |0.969906523 |0.994146732 |0.998674052 |0.999983609 | 1
| 93 |1 |0 |26 | 0 |0.151000089 |0.151000089 |0.151062147 |0.969531658 |0.994149427 |0.998574885 |0.999982378 | 1
| 94 |1 |0 |26 | 0 |0.139063554 |0.139063554 |0.139063554 |0.969354506 |0.994335159 |0.998467938 |0.999981052 | 1
| 95 |1 |0 |26 | 0 |0.127624666 |0.127624666 |0.127624666 |0.969231677 |0.994559928 |0.998352759 |0.999979623 | 1
| 96 |1 |0 |26 | 0 |0.116700855 |0.116700855 |0.116700855 |0.969100721 |0.994760747 |0.998228938 |0.999978087 | 1
| 97 |1 |0 |26 | 0 |0.106306864 |0.106306864 |0.106306864 |0.968961306 |0.99493683  |0.998096125 |0.999976439 | 1
| 98 |1 |0 |26 | 0 |0.096454555 |0.096454555 |0.096454555 |0.968813187 |0.995087566 |0.997954064 |0.999974677 | 1
| 99 |1 |0 |26 | 0 |0.087152745 |0.087152745 |0.087152745 |0.96865624  |0.99521256  |0.997802621 |0.999972798 | 1
|100 |1 |0 |26 | 0 |0.078407068 |0.078407068 |0.078407068 |0.968490496 |0.995311672 |0.997641823 |0.999970803 | 1
|101 |1 |0 |26 | 0 |0.070219878 |0.070219878 |0.070219878 |0.968316179 |0.995385058 |0.997471897 |0.999968695 | 1
|102 |1 |0 |26 | 0 |0.062590195 |0.062590195 |0.062590195 |0.968133749 |0.995433211 |0.997293306 |0.999966479 | 1
|103 |1 |0 |26 | 0 |0.055513684 |0.055513684 |0.055513684 |0.967943931 |0.995457001 |0.997106792 |0.999964165 | 1
|104 |1 |0 |26 | 0 |0.048982698 |0.048982698 |0.048982698 |0.96774775  |0.995457696 |0.996913396 |0.999961766 | 1
|105 |1 |0 |26 | 0 |0.042986349 |0.042986349 |0.042986349 |0.967546543 |0.995436984 |0.99671448  |0.999959298 | 1
|106 |1 |0 |26 | 0 |0.037510649 |0.037510649 |0.037510649 |0.967341957 |0.995396959 |0.996511724 |0.999956783 | 1
|107 |1 |0 |26 | 0 |0.032586219 |0.032586219 |0.032586219 |0.967138022 |0.995340768 |0.996309186 |0.99995427  | 1
|108 |1 |0 |26 | 0 |0.028221    |0.028221    |0.028221    |0.96693882  |0.9952723   |0.996110989 |0.999951812 | 1
|109 |1 |0 |26 | 0 |0.024363419 |0.024363419 |0.024363419 |0.966746154 |0.995194956 |0.995919003 |0.99994943  | 1
|110 |1 |0 |26 | 0 |0.020965201 |0.020965201 |0.020965201 |0.966561673 |0.995111879 |0.995734936 |0.999947146 | 1
|111 |1 |0 |26 | 0 |0.017981313 |0.017981313 |0.017981313 |0.966386813 |0.995025897 |0.995560277 |0.99994498  | 1
|112 |1 |0 |26 | 0 |0.015369903 |0.015369903 |0.015369903 |0.96622274  |0.99493947  |0.995396243 |0.999942945 | 1
|113 |1 |0 |26 | 0 |0.01309221  |0.01309221  |0.01309221  |0.966070329 |0.994854665 |0.995243747 |0.999941053 | 1
|114 |1 |0 |26 | 0 |0.011112475 |0.011112475 |0.011112475 |0.965930141 |0.994773142 |0.99510339  |0.999939311 | 1
|115 |1 |0 |26 | 0 |0.009397828 |0.009397828 |0.009397828 |0.965802435 |0.994696167 |0.994975457 |0.999937724 | 1
|116 |1 |0 |26 | 0 |0.007918169 |0.007918169 |0.007918169 |0.965687186 |0.994624632 |0.994859949 |0.999936291 | 1
|117 |1 |0 |26 | 0 |0.006646047 |0.006646047 |0.006646047 |0.965584118 |0.994559098 |0.994756609 |0.999935009 | 1
|118 |1 |0 |26 | 0 |0.005556523 |0.005556523 |0.005556523 |0.965492748 |0.994499834 |0.994664967 |0.999933872 | 1
|119 |1 |0 |26 | 0 |0.004627029 |0.004627029 |0.004627029 |0.965412425 |0.994446874 |0.994584383 |0.999932873 | 1
|120 |1 |0 |26 | 0 |0.003837233 |0.003837233 |0.003837233 |0.965342384 |0.994400059 |0.994514096 |0.999932001 | 1
|  0 |0 |0 |27 | 0 |0.997228076 |0.997228076 |0.997228076 |0.997228076 |0.997228076 |1.          |1.          | 1
|  1 |0 |0 |27 | 0 |0.991703433 |0.991703433 |0.994146732 |0.994146732 |0.994146732 |1.          |1.          | 1
|  2 |0 |0 |27 | 0 |0.986209396 |0.986209396 |0.994146732 |0.994146732 |0.994146732 |1.          |1.          | 1
|  3 |0 |0 |27 | 0 |0.980745796 |0.980745796 |0.994146732 |0.994146732 |0.994146732 |1.          |1.          | 1
|  4 |0 |0 |27 | 0 |0.975312464 |0.975312464 |0.994146732 |0.994146732 |0.994146732 |1.          |1.          | 1
|  5 |0 |0 |27 | 0 |0.969909233 |0.969909233 |0.991379125 |0.994140118 |0.994146732 |0.999995684 |0.999997002 | 1
|  6 |0 |0 |27 | 0 |0.964535936 |0.964535936 |0.985871784 |0.994110058 |0.994146732 |0.999978381 |0.999988687 | 1
|  7 |0 |0 |27 | 0 |0.959192407 |0.959192407 |0.980401795 |0.994052041 |0.994146732 |0.999954334 |0.999977807 | 1
|  8 |0 |0 |27 | 0 |0.953878481 |0.953878481 |0.974965535 |0.993965274 |0.994146732 |0.999926993 |0.999965325 | 1
|  9 |0 |0 |27 | 0 |0.948593994 |0.948593994 |0.969561575 |0.993849569 |0.994146732 |0.999897622 |0.999951596 | 1
| 10 |0 |0 |27 | 0 |0.943338783 |0.943338783 |0.964188756 |0.993715089 |0.994146732 |0.99986721  |0.999936237 | 1
| 11 |0 |0 |27 | 0 |0.938112687 |0.938112687 |0.958847067 |0.99358359  |0.994146732 |0.999835601 |0.99991681  | 1
| 12 |0 |0 |27 | 0 |0.932915542 |0.932915542 |0.953534972 |0.993452819 |0.994146732 |0.999804167 |0.99989749  | 1
| 13 |0 |0 |27 | 0 |0.92774719  |0.92774719  |0.948252307 |0.993322773 |0.994146732 |0.999772906 |0.999878277 | 1
| 14 |0 |0 |27 | 0 |0.922607471 |0.922607471 |0.942998909 |0.993193449 |0.994146732 |0.999741817 |0.99985917  | 1
| 15 |0 |0 |27 | 0 |0.917496225 |0.917496225 |0.937774616 |0.993064841 |0.994146732 |0.9997109   |0.999840168 | 1
| 16 |0 |0 |27 | 0 |0.912413296 |0.912413296 |0.932579266 |0.992936946 |0.994146732 |0.999680153 |0.99982127  | 1
| 17 |0 |0 |27 | 0 |0.907358527 |0.907358527 |0.927412699 |0.992809761 |0.994146732 |0.999649576 |0.999802477 | 1
| 18 |0 |0 |27 | 0 |0.90233176  |0.90233176  |0.922274756 |0.99268328  |0.994146732 |0.999619167 |0.999783788 | 1
| 19 |0 |0 |27 | 0 |0.897332842 |0.897332842 |0.917165278 |0.992557501 |0.994146732 |0.999588925 |0.999765201 | 1
| 20 |0 |0 |27 | 0 |0.892361618 |0.892361618 |0.912084107 |0.992432419 |0.994146732 |0.999558851 |0.999746717 | 1
| 21 |0 |0 |27 | 0 |0.887417935 |0.887417935 |0.907031086 |0.992308031 |0.994146732 |0.999528942 |0.999728335 | 1
| 22 |0 |0 |27 | 0 |0.88250164  |0.88250164  |0.902006061 |0.992184332 |0.994146732 |0.999499198 |0.999710054 | 1
| 23 |0 |0 |27 | 0 |0.877612581 |0.877612581 |0.897008875 |0.992061319 |0.994146732 |0.999469618 |0.999691874 | 1
| 24 |0 |0 |27 | 0 |0.872750607 |0.872750607 |0.892039373 |0.991938988 |0.994146732 |0.999440201 |0.999673794 | 1
| 25 |0 |0 |27 | 0 |0.867915569 |0.867915569 |0.887097404 |0.991817335 |0.994146732 |0.999410947 |0.999655814 | 1
| 26 |0 |0 |27 | 0 |0.863107316 |0.863107316 |0.882182814 |0.991696356 |0.994146732 |0.999381853 |0.999637933 | 1
| 27 |0 |0 |27 | 0 |0.858325702 |0.858325702 |0.877295452 |0.991576049 |0.994146732 |0.99935292  |0.99962015  | 1
| 28 |0 |0 |27 | 0 |0.853570577 |0.853570577 |0.872435166 |0.991456408 |0.994146732 |0.999324147 |0.999602466 | 1
| 29 |0 |0 |27 | 0 |0.848841796 |0.848841796 |0.867601808 |0.99133743  |0.994146732 |0.999295532 |0.999584879 | 1
| 30 |0 |0 |27 | 0 |0.844139213 |0.844139213 |0.862795226 |0.991219113 |0.994146732 |0.999267075 |0.999567389 | 1
| 31 |0 |0 |27 | 0 |0.839462682 |0.839462682 |0.858015274 |0.991101451 |0.994146732 |0.999238774 |0.999549995 | 1
| 32 |0 |0 |27 | 0 |0.834812058 |0.834812058 |0.853261804 |0.990984441 |0.994146732 |0.99921063  |0.999532698 | 1
| 33 |0 |0 |27 | 0 |0.8301872   |0.8301872   |0.848534668 |0.99086808  |0.994146732 |0.999182641 |0.999515496 | 1
| 34 |0 |0 |27 | 0 |0.825587962 |0.825587962 |0.843833722 |0.990752364 |0.994146732 |0.999154807 |0.999498388 | 1
| 35 |0 |0 |27 | 0 |0.821014205 |0.821014205 |0.83915882  |0.99063729  |0.994146732 |0.999127126 |0.999481375 | 1
| 36 |0 |0 |27 | 0 |0.816465786 |0.816465786 |0.834509817 |0.990522853 |0.994146732 |0.999099597 |0.999464456 | 1
| 37 |0 |0 |27 | 0 |0.811942566 |0.811942566 |0.82988657  |0.990409051 |0.994146732 |0.999072221 |0.99944763  | 1
| 38 |0 |0 |27 | 0 |0.807444404 |0.807444404 |0.825288937 |0.99029588  |0.994146732 |0.999044995 |0.999430897 | 1
| 39 |0 |0 |27 | 0 |0.802971162 |0.802971162 |0.820716775 |0.990183336 |0.994146732 |0.999017919 |0.999414256 | 1
| 40 |0 |0 |27 | 0 |0.798522702 |0.798522702 |0.816169944 |0.990071417 |0.994146732 |0.998990993 |0.999397707 | 1
| 41 |0 |0 |27 | 0 |0.794098886 |0.794098886 |0.811648303 |0.989960117 |0.994146732 |0.998964216 |0.999381249 | 1
| 42 |0 |0 |27 | 0 |0.789699578 |0.789699578 |0.807151713 |0.989849435 |0.994146732 |0.998937586 |0.999364882 | 1
| 43 |0 |0 |27 | 0 |0.785324643 |0.785324643 |0.802680034 |0.989739366 |0.994146732 |0.998911102 |0.999348606 | 1
| 44 |0 |0 |27 | 0 |0.780973944 |0.780973944 |0.798233129 |0.989629907 |0.994146732 |0.998884765 |0.999332419 | 1
| 45 |0 |0 |27 | 0 |0.776647349 |0.776647349 |0.793810861 |0.989521055 |0.994146732 |0.998858574 |0.999316321 | 1
| 46 |0 |0 |27 | 0 |0.772344722 |0.772344722 |0.789413092 |0.989412807 |0.994146732 |0.998832526 |0.999300312 | 1
| 47 |0 |0 |27 | 0 |0.768065932 |0.768065932 |0.785039688 |0.989305159 |0.994146732 |0.998806623 |0.999284391 | 1
| 48 |0 |0 |27 | 0 |0.763810847 |0.763810847 |0.780690513 |0.989198107 |0.994146732 |0.998780862 |0.999268559 | 1
| 49 |0 |0 |27 | 0 |0.759579335 |0.759579335 |0.776365433 |0.989091649 |0.994146732 |0.998755244 |0.999252813 | 1
| 50 |0 |0 |27 | 0 |0.755371266 |0.755371266 |0.772064315 |0.988985781 |0.994146732 |0.998729766 |0.999237155 | 1
| 51 |0 |0 |27 | 0 |0.750891729 |0.750891729 |0.767485727 |0.988873084 |0.994146732 |0.998702645 |0.999220486 | 1
| 52 |0 |0 |27 | 0 |0.745790846 |0.745790846 |0.762272055 |0.988744755 |0.994146732 |0.99867176  |0.999201504 | 1
| 53 |0 |0 |27 | 0 |0.739967679 |0.739967679 |0.756320129 |0.988598256 |0.994146732 |0.998636502 |0.999179834 | 1
| 54 |0 |0 |27 | 0 |0.733326763 |0.733326763 |0.749532373 |0.988431184 |0.994146732 |0.998596291 |0.99915512  | 1
| 55 |0 |0 |27 | 0 |0.725762184 |0.725762184 |0.741800533 |0.988240876 |0.994146732 |0.998550484 |0.999126967 | 1
| 56 |0 |0 |27 | 0 |0.717157157 |0.717157157 |0.733005243 |0.988024395 |0.994146732 |0.998498376 |0.99909494  | 1
| 57 |0 |0 |27 | 0 |0.707383855 |0.707383855 |0.723015849 |0.987778524 |0.994146732 |0.99843919  |0.999058564 | 1
| 58 |0 |0 |27 | 0 |0.696303608 |0.696303608 |0.711690616 |0.987499776 |0.994146732 |0.998372085 |0.999017321 | 1
| 59 |0 |0 |27 | 0 |0.683767628 |0.683767628 |0.698877469 |0.987184409 |0.994146732 |0.998296158 |0.998970656 | 1
| 60 |0 |0 |27 | 0 |0.670332013 |0.670332013 |0.685144802 |0.986846414 |0.994146732 |0.998214777 |0.998920638 | 1
| 61 |0 |0 |27 | 0 |0.656625912 |0.656625912 |0.671135675 |0.986501618 |0.994146732 |0.998131752 |0.99886961  | 1
